,concentration
4335,0.7069471079665227
4336,0.706711215823278
4337,0.644086340120341
4338,0.667561599787944
4339,0.6651271782917884
4340,0.7417075387086309
4341,0.7526127728230227
4342,0.6767120758585922
4343,0.6431845503581215
4344,0.6646754519479797
4345,0.7278626704261248
4346,0.6915702107993238
4347,0.6503365594272312
4348,0.7029338530181755
4349,0.7174387686943576
4350,0.755943054278232
4351,0.7006354565880483
4352,0.7072670716699875
4353,0.7334035727266048
4354,0.6678183831367814
4355,0.699505998213072
4356,0.710765516367249
4357,0.7138728737291293
4358,0.6779833805128216
4359,0.6694585925333796
4360,0.6986219090643178
4361,0.7371509414931549
4362,0.7043174157987855
4363,0.7014307278976946
4364,0.710049928535165
4365,0.7197860678670092
4366,0.6559101919230378
4367,0.7439691680194073
4368,0.7180206013039103
4369,0.6937862981898416
4370,0.7226509250739239
4371,0.6877527352739016
4372,0.6850401017534162
4373,0.6581198451972599
4374,0.6665500020482392
4375,0.6947483254372167
4376,0.7177578915251805
4377,0.6836353162206675
4378,0.6878401133105818
4379,0.6775322686841836
4380,0.7351451416246411
4381,0.6859507278663478
4382,0.6877863379046308
4383,0.731069188464183
4384,0.7093759990103712
4385,0.7343791688748437
4386,0.7285422663995736
4387,0.6944572316827643
4388,0.764440202773787
4389,0.710094880459163
4390,0.6955270555440942
4391,0.7316461827834526
4392,0.7430664615334559
4393,0.6514712580124237
4394,0.7240686072865957
4395,0.6841297324796722
4396,0.6427897039766545
4397,0.675975334952128
4398,0.7373559459206109
4399,0.7424431663256106
4400,0.7234763000060384
4401,0.7180336783891716
4402,0.7078967342451136
4403,0.7081673604600404
4404,0.7460315912517804
4405,0.7429325086910774
4406,0.6331504246934861
4407,0.6419929045364506
4408,0.7514590539349958
4409,0.6383590015197232
4410,0.7259254382139302
4411,0.6915815883875629
4412,0.6982643820868375
4413,0.6823963220865294
4414,0.653279038399179
4415,0.764661275136431
4416,0.6535652088444549
4417,0.7124132998582279
4418,0.6621426714467669
4419,0.6640586303760261
4420,0.722106820684181
4421,0.7700983260506169
4422,0.6620232645593396
4423,0.7440356769162759
4424,0.7215601465942229
4425,0.7364189152113324
4426,0.7600985301200477
4427,0.6354758738918503
4428,0.7796666216765826
4429,0.7599658724664188
4430,0.6708228672308939
4431,0.7510384555764317
4432,0.6685512503021572
4433,0.6336777054032308
4434,0.729932870999991
4435,0.6868333695364801
4436,0.673735067235937
4437,0.7544051172562856
4438,0.6792440167552302
4439,0.6658844193799789
4440,0.7019419556728158
4441,0.6682552505201775
4442,0.7162827737357385
4443,0.6921703497541065
4444,0.6828347462350687
4445,0.6810973249144465
4446,0.6425648035254306
4447,0.7283256513716382
4448,0.6842454903183265
4449,0.7028569633485002
4450,0.7268623628218367
4451,0.7142665276657476
4452,0.7022611006304419
4453,0.6808223447152144
4454,0.6547606108075559
4455,0.6366936227057307
4456,0.677656681121847
4457,0.688869225929971
4458,0.7160401346446914
4459,0.7018083169533545
4460,0.7047491039052749
4461,0.679915332465272
4462,0.7001456104388779
4463,0.6772992937312936
4464,0.7280584072378894
4465,0.6671533522315193
4466,0.713107910247904
4467,0.7299551239898816
4468,0.7534086529898685
4469,0.6619835709361629
4470,0.7767147359031978
4471,0.632821735569138
4472,0.7713851163993111
4473,0.7681141303146766
4474,0.6888575278495994
4475,0.7179049319226205
4476,0.6954604841442478
4477,0.7087485460534694
4478,0.6946510608176161
4479,0.6724151742106125
4480,0.7401689569189265
4481,0.699031549386313
4482,0.6999686126884455
4483,0.6898725333439316
4484,0.6973972617025131
4485,0.7229372171592088
4486,0.7421109893911502
4487,0.7066499152021521
4488,0.6764341147754048
4489,0.6663848523086834
4490,0.6594149523990868
4491,0.7130667507447658
4492,0.6367854297287511
4493,0.7291672883060621
4494,0.7369813124313136
4495,0.7216211272528659
4496,0.7224243846720303
4497,0.7287324418011948
4498,0.6965489235017492
4499,0.7495284131960613
4500,0.7238442349752267
4501,0.738782632920503
4502,0.7242030243220273
4503,0.7285501681841701
4504,0.7259198009150103
4505,0.6879763818555658
4506,0.7552676737116981
4507,0.6591323345399912
4508,0.6635978536145415
4509,0.6607385536254464
4510,0.7578541145616511
4511,0.6780974304161755
4512,0.7099148750878221
4513,0.641601866529833
4514,0.6449183536872518
4515,0.66396317465991
4516,0.7665601757848374
4517,0.7781563116472603
4518,0.7457925925538457
4519,0.7365527139649795
4520,0.656246155100374
4521,0.7231666294851112
4522,0.7372198120255924
4523,0.7388205514528492
4524,0.7132110154240131
4525,0.7020487000242822
4526,0.7456913281505055
4527,0.7383452064555598
4528,0.6457401261776661
4529,0.6459549744010933
4530,0.6049157390387526
4531,0.692368941855141
4532,0.7029648908587943
4533,0.7118708335807087
4534,0.683442020495841
4535,0.6703587863572535
4536,0.7201447823471465
4537,0.7207775071057341
4538,0.7028359265338286
4539,0.6980138744004463
4540,0.7366903872969374
4541,0.7186386088545643
4542,0.6842595360972058
4543,0.6976789164885014
4544,0.7280191289360068
4545,0.6734176525392697
4546,0.7166750678532725
4547,0.6850021064846272
4548,0.7359448254504877
4549,0.6770288373914899
4550,0.7065674793781189
4551,0.7362066658213109
4552,0.7434690070275057
4553,0.6874727103615614
4554,0.7451798049103615
4555,0.6643991234827563
4556,0.6945981900767195
4557,0.686918196876527
4558,0.6952285591845003
4559,0.7006009839474655
4560,0.6866043002042439
4561,0.6372682048270646
4562,0.6131768502360088
4563,0.7646577828284613
4564,0.7777244200564324
4565,0.6649523083547758
4566,0.7516980509169594
4567,0.7257841648789578
4568,0.7265376944547294
4569,0.7568974080866836
4570,0.7353881058341097
4571,0.7155280116131792
4572,0.688817600119004
4573,0.6446378932480099
4574,0.8005383292026418
4575,0.6562830439281259
4576,0.6734849615344612
4577,0.7386324692987848
4578,0.6766943346957854
4579,0.685865797419641
4580,0.6777938921707799
4581,0.7180726075134555
4582,0.6601511224953823
4583,0.6713215209288212
4584,0.7139859374989808
4585,0.717470726633986
4586,0.7598438135153113
4587,0.8045500849292988
4588,0.8131578808632531
4589,0.6068289814631758
4590,0.6146081769454856
4591,0.785848715999902
4592,0.6083932874057439
4593,0.6780969341700648
4594,0.6665649330466588
4595,0.6690925807718073
4596,0.737194207064914
4597,0.7308349464920747
4598,0.7024006451543353
4599,0.6912179717396459
4600,0.738875328445311
4601,0.7151500321676575
4602,0.6775274444073646
4603,0.7388792857449675
4604,0.7124418041318457
4605,0.6835896146330769
4606,0.6927671021642723
4607,0.6941471588548106
4608,0.7144472557063755
4609,0.6942330556440961
4610,0.714956513909318
4611,0.6954385230856531
4612,0.671177317134515
4613,0.7255406240960687
4614,0.7090520179514279
4615,0.6985971169293389
4616,0.6753314283959567
4617,0.664432484066085
4618,0.7655081894315964
4619,0.7126487298371998
4620,0.7152823198347671
4621,0.7041493168604275
4622,0.7452096939314448
4623,0.6693415552315425
4624,0.6792732267686327
4625,0.6951961802554826
4626,0.6868985611275981
4627,0.7683046680796701
4628,0.7638791039133574
4629,0.7526228623085324
4630,0.6658117420224605
4631,0.7159709328674734
4632,0.6760228775521279
4633,0.7250384949583147
4634,0.7387567772651281
4635,0.7793982119354079
4636,0.6912662113624813
4637,0.6834198986418343
4638,0.7002581495094617
4639,0.7085398985648239
4640,0.7260468364496875
4641,0.7021786697569504
4642,0.7416831688343878
4643,0.7403671814135987
4644,0.6987417053476658
4645,0.7220560068103848
4646,0.7039870908678735
4647,0.7233839728525253
4648,0.6904758270352118
4649,0.7049370109953956
4650,0.7263158496180934
4651,0.7116350009839608
4652,0.7118628532722668
4653,0.7321936261090464
4654,0.7108558775514442
4655,0.747003462981724
4656,0.7672159386698554
4657,0.7535134839406838
4658,0.6479135486134219
4659,0.7404615238459005
4660,0.6646239786584522
4661,0.6698761335157908
4662,0.693424033454102
4663,0.6769349145965861
4664,0.6524809392836228
4665,0.758328392851495
4666,0.637660338420645
4667,0.6030061385914497
4668,0.6473270986057097
4669,0.714519692222056
4670,0.7084323080297422
4671,0.7066258736198766
4672,0.7183065579551889
4673,0.6699452573611391
4674,0.7244125908834583
4675,0.7310026064460018
4676,0.7369494417957362
4677,0.6761116494936183
4678,0.6979319998541447
4679,0.6811568055492753
4680,0.7405153481478541
4681,0.7095642991511858
4682,0.693284373793646
4683,0.6762741169669352
4684,0.6433885398211253
4685,0.7646942878603898
4686,0.7411563615004976
4687,0.7057132551417179
4688,0.6956446684718836
4689,0.68887087004526
4690,0.7558643790189595
4691,0.6675160645493147
4692,0.7482659459252449
4693,0.7308024049784845
4694,0.7682740255448056
4695,0.7392797791184602
4696,0.7019512908308247
4697,0.6697929150776489
4698,0.6912826369549313
4699,0.694288844201224
4700,0.7001558893102539
4701,0.7144444714863852
4702,0.686398408806299
4703,0.6454461549253779
4704,0.647164074945263
4705,0.7443198048660689
4706,0.6623484622335073
4707,0.7129824818260867
4708,0.707434456658987
4709,0.63136468871898
4710,0.7732121572232042
4711,0.698666832686576
4712,0.6613626054825641
4713,0.7027030533254857
4714,0.6658228904759491
4715,0.6986199356501841
4716,0.6886723577703459
4717,0.6691203501788867
4718,0.7288839538308269
4719,0.7056802808032836
4720,0.7205636664239589
4721,0.684630036822817
4722,0.682051267485026
4723,0.6958893078308047
4724,0.7066890198727731
4725,0.7162478947561186
4726,0.733512077662982
4727,0.7416987231701064
4728,0.6672669551192577
4729,0.6734967760827196
4730,0.6630360026701941
4731,0.7023717915645288
4732,0.725355157586797
4733,0.6784375960133139
4734,0.7609033069796248
4735,0.7222497889395105
4736,0.6809084371986253
4737,0.6992978752586018
4738,0.7061374125077083
4739,0.693748365060555
4740,0.7207053846562745
4741,0.7379395977981399
4742,0.7279340468345574
4743,0.6935160878178099
4744,0.6749544877264458
4745,0.6785781635918753
4746,0.6615242195872789
4747,0.6591645605417432
4748,0.6523532654367465
4749,0.7484548284280026
4750,0.6576535355848244
4751,0.7335483853898048
4752,0.7447707777429189
4753,0.6579923471101096
4754,0.7517295635421593
4755,0.7362145651350054
4756,0.7206551583345625
4757,0.7058321560091882
4758,0.7435282681337321
4759,0.7334565833296629
4760,0.6818752780371768
4761,0.7254737498381763
4762,0.6807823151087228
4763,0.7252681772364292
4764,0.6565904306153787
4765,0.6514605351183616
4766,0.723313554235087
4767,0.6739965791002838
4768,0.7311998433741159
4769,0.7002330462766417
4770,0.7499419540232941
4771,0.6980107629427035
4772,0.6981925654384353
4773,0.6711094566702964
4774,0.7737010476162824
4775,0.62421703111187
4776,0.6801564300619602
4777,0.6858517905895163
4778,0.7477359452306046
4779,0.6913214097838696
4780,0.6763606647416266
4781,0.713401874825071
4782,0.7145551481186788
4783,0.6620121849411419
4784,0.6086521276522271
4785,0.652066482568833
4786,0.7569482830941638
4787,0.6464142615135746
4788,0.7252786640878301
4789,0.7098678998856752
4790,0.6806281247137067
4791,0.666958475048445
4792,0.7438154732714074
4793,0.6379488671692504
4794,0.7331811790124226
4795,0.749392562087419
4796,0.6843626784190247
4797,0.7391508330086443
4798,0.7009260456661822
4799,0.6895957243335634
4800,0.7330771801898989
4801,0.6908523973482182
4802,0.7659483460327072
4803,0.7618402930676332
4804,0.7364358441683219
4805,0.7004133991728164
4806,0.7031686631674127
4807,0.7093792900402152
4808,0.6686783528775224
4809,0.7517257843550097
4810,0.7016102498619985
4811,0.7185224028963498
4812,0.6847823281484519
4813,0.661813730747345
4814,0.7069044472370334
4815,0.7140531757960296
4816,0.6484209368509002
4817,0.6475663474358682
4818,0.7799215106702536
4819,0.6301127586815085
4820,0.7179465335322546
4821,0.6497851446009696
4822,0.7682335360553332
4823,0.7301324384274605
4824,0.7270866757903516
4825,0.7379086367248979
4826,0.7364968396168398
4827,0.7205873729909692
4828,0.7764069383254226
4829,0.6720572968165995
4830,0.7175705594116116
4831,0.7067010894066609
4832,0.6894588722460899
4833,0.7057881824438393
4834,0.6957598634880277
4835,0.6992197446234475
4836,0.6946023760718615
4837,0.7219601498240589
4838,0.7129932922094494
4839,0.6919376303959692
4840,0.708412414336771
4841,0.6674465814248375
4842,0.7422797873011597
4843,0.6820366438571168
4844,0.730898931035132
4845,0.6914530105105892
4846,0.6403670061226578
4847,0.7544429413420246
4848,0.7150613730717023
4849,0.7334838896182573
4850,0.6530818973199328
4851,0.6492214277521193
4852,0.7685004792127739
4853,0.6695934374634814
4854,0.7049039130835539
4855,0.7198897418372028
4856,0.7637244121506399
4857,0.7264192644457481
4858,0.7268751397952586
4859,0.6688984497720406
4860,0.7127507509122665
4861,0.7013825493054604
4862,0.7156330657577245
4863,0.7171239281165402
4864,0.685302391546795
4865,0.7266562109204361
4866,0.6927549556684961
4867,0.6897095861444865
4868,0.7054640545145189
4869,0.7010679039523173
4870,0.7127545143963644
4871,0.6990554117559309
4872,0.7358783204226087
4873,0.721232822637636
4874,0.7137139451165317
4875,0.7270988321026833
4876,0.7023075218311307
4877,0.6898194384858481
4878,0.7104127081253273
4879,0.6993374708202699
4880,0.7160880219474527
4881,0.6080180271766571
4882,0.6494387493939884
4883,0.6828133744015721
4884,0.7078866312563415
4885,0.6840144220454544
4886,0.7074509832654019
4887,0.6806565598302102
4888,0.7213261205340477
4889,0.7173074396626797
4890,0.7047205239502359
4891,0.6921716551060476
4892,0.6681432833070332
4893,0.7383580410529065
4894,0.690961542941382
4895,0.75340307772258
4896,0.6625728777987685
4897,0.6821017518897783
4898,0.7164772273382546
4899,0.6716594225620206
4900,0.7236100394185162
4901,0.7421191913671693
4902,0.6615830475536706
4903,0.6354598928024047
4904,0.6810986899320816
4905,0.6916117361201932
4906,0.7217935108103395
4907,0.6933095998699152
4908,0.7042956809066921
4909,0.7230204592758812
4910,0.6726084791439957
4911,0.7082883499612564
4912,0.6215844128491453
4913,0.6532498254238145
4914,0.6559472280404252
4915,0.7345023111580086
4916,0.662518274064485
4917,0.6744771808707413
4918,0.693592229761587
4919,0.7032650313036143
4920,0.7218879151669391
4921,0.7010605625318966
4922,0.7130375307706179
4923,0.6982480483509043
4924,0.7090091983970948
4925,0.6503776983926045
4926,0.7403224491594276
4927,0.6731855144925072
4928,0.6387088829542145
4929,0.6954765788518114
4930,0.7088510165032065
4931,0.7189975280829187
4932,0.7282681423566443
4933,0.7051089970703862
4934,0.727015107076008
4935,0.6666073673193518
4936,0.6909230240532966
4937,0.6935267853201681
4938,0.7130602318556801
4939,0.7341314765554846
4940,0.6879620230005273
4941,0.6690446309027637
4942,0.6462762378476983
4943,0.623753105209992
4944,0.6197636000660904
4945,0.6041988685124074
4946,0.6242520361989325
4947,0.6658759551410491
4948,0.6723769779265194
4949,0.6517121645899304
4950,0.7395358142314246
4951,0.6684059808078381
4952,0.7251480779415497
4953,0.6987251813089898
4954,0.6873367289513405
4955,0.7140630170529181
4956,0.6669650998014808
4957,0.7274605182549644
4958,0.7074339801718721
4959,0.687284975158432
4960,0.6816296189569017
4961,0.7228772021054016
4962,0.7086485215256123
4963,0.693599850989303
4964,0.695402458501122
4965,0.6734480382705706
4966,0.6914952033696633
4967,0.6716099525128308
4968,0.7279355229609373
4969,0.7270300599025918
4970,0.6571262734279423
4971,0.6591475284873745
4972,0.6745111893575877
4973,0.6874398849930589
4974,0.6916683717550026
4975,0.6772277300138818
4976,0.7304334966547911
4977,0.6128029890890531
4978,0.6967770508483876
4979,0.6558280878628827
4980,0.6706493053826788
4981,0.6861455344898584
4982,0.7103743243168645
4983,0.6872403364283544
4984,0.7270716824750285
4985,0.7058406187482774
4986,0.6982698035420821
4987,0.6810080593233762
4988,0.7668781616978968
4989,0.6555533857781303
4990,0.7026739685627994
4991,0.7225885783226862
4992,0.6769627225166904
4993,0.7109195928451019
4994,0.7219598999633461
4995,0.7135531514204024
4996,0.7022001356538388
4997,0.701477235854155
4998,0.7061224818207027
4999,0.6673073463721543
5000,0.6700969252416346
5001,0.6535049926247125
5002,0.711233238400844
5003,0.7370946324926418
5004,0.6873364146921493
5005,0.6924378130747852
5006,0.6967098670716372
5007,0.6787708991607423
5008,0.6863073257061943
5009,0.6678799614317085
5010,0.6619167274257379
5011,0.6826672885685904
5012,0.7163120584738721
5013,0.6939534832656078
5014,0.7270513643981646
5015,0.6758704971056553
5016,0.726592334381824
5017,0.746320526661192
5018,0.7392758907685191
5019,0.7037305220782815
5020,0.7306224262786134
5021,0.6414569907161956
5022,0.7007797878339413
5023,0.7082771931729233
5024,0.6925922610817742
5025,0.7169653084698072
5026,0.6820974786001435
5027,0.7058400489060829
5028,0.7201689200639629
5029,0.6902390734510311
5030,0.7062245621484149
5031,0.688607169300019
5032,0.7162284257400567
5033,0.7205782341890739
5034,0.7334864966896265
5035,0.6922734750646072
5036,0.7217111042850141
5037,0.7497461783770881
5038,0.7400784548829893
5039,0.6758141548603742
5040,0.685140636425366
5041,0.721585494927934
5042,0.6611536143011095
5043,0.7550945428313415
